,S&P 500,S&P 500 daily exposure,S&P/Gold/BTC 60/30/10 daily exposure,Static HMM daily exposure,Static HMM/Gold/BTC 60/30/10 daily exposure,Static HMM with momentum/Gold/BTC 60/30/10 daily exposure
2024-07-13,32279.149715763677,20322.834849724113,35488.71360668611,38705.78553848486,36439.20966896097,52204.01765048236
2024-07-14,32279.149715763677,20322.834849724113,35570.94642367217,38705.78553848486,36525.97413577415,52322.85797652805
2024-07-15,32367.92125800398,20464.134271516024,36035.804220072845,39128.876893482324,37157.77389688378,53131.17341102897
2024-07-16,32559.862057817183,20545.65795352757,36279.065067846255,38873.37591879727,37558.92051655632,53139.22711945942
2024-07-17,32103.341685301446,20182.415287175823,35749.53188107431,37365.88503726116,37537.879330587864,51668.16941886329
2024-07-18,31856.629935968256,19966.635600039113,35453.381176701114,37047.08669791576,37184.22916702197,51308.34357582061
2024-07-19,31645.082666522987,19985.010326238993,35481.38693690747,36811.08057570932,37127.89353143773,51120.596843387095
2024-07-20,31645.082666522987,19985.010326238993,35505.429791450435,36811.08057570932,37153.26132900985,51155.34283382834
2024-07-21,31645.082666522987,19985.010326238993,35557.96314076037,36811.08057570932,37208.689662974844,51231.262406926784
2024-07-22,31971.33748237556,20269.268244562412,35874.22342751822,37738.70641232984,37314.727004465545,52027.586013485954
2024-07-23,31921.189751326896,20248.63198765812,35825.75139242947,37710.70861490888,37127.20822728446,51966.15959807565
2024-07-24,31197.776400750787,19702.520296598286,35181.20921381005,35725.091289242366,36698.5146960707,50210.90152590908
2024-07-25,31035.223751919613,19577.084613338215,34786.86005850348,35197.06442646849,36381.01853122241,49390.97187678963
2024-07-26,31382.809314689595,19857.763470337875,35367.45858075827,35601.94328077529,36947.223710739854,50133.08655425736
2024-07-27,31382.809314689595,19857.763470337875,35362.21424355887,35601.94328077529,36941.69037091798,50125.50760019118
2024-07-28,31382.809314689595,19857.763470337875,35385.721423769566,35601.94328077529,36966.49297445286,50159.479450640225
2024-07-29,31401.255489398405,19737.741943170233,35076.40413414647,35444.7812358599,36604.49047535146,49767.41665762238
2024-07-30,31242.15498738226,19615.898471417768,35015.129163463156,34607.859137007545,36842.69375118502,49162.13902967048
2024-07-31,31749.990570358616,19883.70826518953,35278.37478872639,36028.00402232579,36806.55500861022,50323.85588995476
2024-08-01,31300.381675961617,19417.261881079245,34725.38246951209,34618.23076909862,36314.36115836354,49061.842686423806
2024-08-02,30717.619060448513,19094.929837102773,34157.24307883243,34142.18004008767,35681.46316743253,48341.911576812934
2024-08-03,30717.619060448513,19094.929837102773,34117.41452170717,34142.18004008767,35639.909326374844,48285.096982005794
2024-08-04,30717.619060448513,19094.929837102773,34117.41452170717,34142.18004008767,35639.909326374844,48285.096982005794
2024-08-05,29823.006528904116,18386.11561098985,33173.303435669455,32833.45661205319,34620.362300990324,46917.895431033976
2024-08-06,30097.95870715128,18457.420733022784,33259.07870829298,32980.04530313017,34691.351492289854,47054.824883277055
2024-08-07,29896.787635494984,18278.794009168254,33043.84201019373,32407.429187172835,34486.446433265744,46539.149530386305
2024-08-08,30587.92467063612,18539.47807815068,33513.02397530758,32981.92336240731,34965.16008911674,47294.03859737908
2024-08-09,30722.799076793224,18453.74833653509,33369.91107276699,32855.21994023846,34842.26695240483,47113.888093946414
2024-08-10,30722.799076793224,18453.74833653509,33369.91107276699,32855.21994023846,34842.26695240483,47113.888093946414
2024-08-11,30722.799076793224,18453.74833653509,33369.91107276699,32855.21994023846,34842.26695240483,47113.888093946414
2024-08-12,30738.946215121574,18442.503196930098,33475.97894687484,32856.01095700871,34917.25710236062,47282.930863659145
2024-08-13,31244.46480049575,18645.73751961888,33654.323073175095,33438.79079673293,34923.87686863455,47717.12999040083
2024-08-14,31343.035985307743,18641.558272590693,33498.446667939446,33521.22174843054,34801.69883742611,47570.205619154825
2024-08-15,31880.26331151047,19044.170254989793,34030.93683179296,34456.58412721754,35235.1765102007,48502.314577342375
2024-08-16,31951.738197232196,19074.346626027946,34250.25098822191,34636.111887886706,35467.45304653673,48919.79584217211
2024-08-17,31951.738197232196,19074.346626027946,34250.25098822191,34636.111887886706,35467.45304653673,48919.79584217211
2024-08-18,31951.738197232196,19074.346626027946,34250.25098822191,34636.111887886706,35467.45304653673,48919.79584217211
2024-08-19,32257.240617506824,19001.75662740657,34045.34612011391,34578.5243339214,35190.541491007076,48689.471667528574
2024-08-20,32204.786665589014,18827.670106229132,33820.23347443881,34177.29978187932,34940.459273839966,48296.45365060111
2024-08-21,32315.46012159749,18788.329652407247,33708.54248180977,34104.05579123483,34783.75247167351,48135.48482512029
2024-08-22,32061.83689414556,18728.259693345193,33570.3302163159,33840.74395183714,34749.63495312278,47808.870786803695
2024-08-23,32402.500202063762,19037.646710986894,34083.85278191927,34573.81898574793,35242.34543322253,48685.95643213099
2024-08-24,32402.500202063762,19037.646710986894,34088.19497037037,34573.81898574793,35246.8757155567,48692.15047216738
2024-08-25,32402.500202063762,19037.646710986894,34096.12401851122,34573.81898574793,35255.14823231263,48703.46109172891
2024-08-26,32325.26335641352,18694.910306526086,33479.79305785555,33822.16653135246,34745.98822182151,47714.79465579239
2024-08-27,32369.641943044986,18731.604678933872,33517.95606462638,34022.210673537884,34765.133566999,47881.164102512594
2024-08-28,32181.731641386265,18592.16518465916,33290.45725087437,33653.1375733288,34553.042267636025,47459.07464082054
2024-08-29,32184.612621350523,18664.554461127067,33509.11955136748,33757.260223539575,34909.90030104315,47748.32839450829
2024-08-30,32491.84650339918,18758.040948978196,33430.036404578226,34027.76685322156,34857.02345122562,47720.26040746444
2024-08-31,32491.84650339918,18758.040948978196,33430.036404578226,34027.76685322156,34857.02345122562,47720.26040746444
2024-09-01,32491.84650339918,18758.040948978196,33430.036404578226,34027.76685322156,34857.02345122562,47720.26040746444
2024-09-02,32491.84650339918,18774.64520806951,33456.81713252095,34027.76685322156,34866.52266281296,47733.24822865219
2024-09-03,31823.20051009871,18523.810795595753,33249.45082351404,33859.540451966895,34828.68041651442,47677.36099930598
2024-09-04,31758.05875115627,18532.960528360523,33300.14764672818,34122.12862997569,34864.8269067627,47955.85429871051
2024-09-05,31680.818313261687,18320.583389779407,33054.35814379971,33609.3092936365,34443.18564210559,47497.96197748148
2024-09-06,31147.62507745779,17818.047217522842,32334.365348693504,32351.104861934986,33791.79989495128,46179.55675290368
2024-09-07,31147.62507745779,17818.047217522842,32334.365348693504,32351.104861934986,33791.79989495128,46179.55675290368
2024-09-08,31147.62507745779,17818.047217522842,32334.365348693504,32351.104861934986,33791.79989495128,46179.55675290368
2024-09-09,31496.360158417996,18077.633850052407,32678.729458256792,32833.50941521057,34127.52975067494,46680.88391637685
2024-09-10,31633.55156217728,18251.217762100063,32960.385709431765,33165.30487955362,34188.38816821791,47097.13636576218
2024-09-11,31958.074916255824,18307.797928960095,32946.418094526336,33215.98574101354,33983.39343994053,47033.766872397915
2024-09-12,32227.266930696645,18550.396872638645,33414.69120369751,33702.06210149635,34411.964527856086,47740.72144562028
2024-09-13,32395.585131700678,18423.22734203876,33275.549604149965,33110.726403650515,34225.25542827773,47239.765570172916
2024-09-14,32395.585131700678,18423.22734203876,33275.549604149965,33110.726403650515,34225.25542827773,47239.765570172916
2024-09-15,32395.585131700678,18423.22734203876,33275.549604149965,33110.726403650515,34225.25542827773,47239.765570172916
2024-09-16,32443.426641880196,18361.454635218037,33155.57161869877,32868.79763888214,34210.464713831905,46959.668752417914
2024-09-17,32456.685615755596,18383.88709670376,33122.7805270694,32838.38378724311,34228.469168305004,46853.339032061216
2024-09-18,32360.42783630144,18398.272832621027,33203.10114288692,32981.23805052164,34349.37482766215,47065.79245758741
2024-09-19,32912.63122917622,18711.103116870367,33605.76295749974,33836.485926185895,34579.71140615541,47881.89932134336
2024-09-20,32855.74803998169,18531.56400082765,33460.3434997138,33506.83996847089,34464.59809313352,47670.830481770194
2024-09-21,32855.74803998169,18531.56400082765,33460.3434997138,33506.83996847089,34464.59809313352,47670.830481770194
2024-09-22,32855.74803998169,18531.56400082765,33460.3434997138,33506.83996847089,34464.59809313352,47670.830481770194
2024-09-23,32937.84519222999,18493.703932330598,33398.68691744962,33570.20574771199,34399.58770030926,47693.47643184088
2024-09-24,33032.087722606906,18524.110001058754,33517.22933272183,33668.699839574205,34391.931955636224,47898.94751573653
2024-09-25,32959.24059954559,18282.81766201741,33085.83447401504,33214.61814227001,33877.184087791175,47269.4289040652
2024-09-26,33089.90848757534,18471.983808242392,33396.87655248857,33484.00244553747,34097.306041435244,47651.63180164455
2024-09-27,33041.91610313335,18217.794329293865,32884.6340720624,32949.38514643644,33691.22509158871,46858.87546246984
2024-09-28,33041.91610313335,18217.794329293865,32889.166942168544,32949.38514643644,33695.95431548035,46865.34150585635
2024-09-29,33041.91610313335,18217.794329293865,32877.372862546465,32949.38514643644,33683.64934273187,46848.51750058936
2024-09-30,33174.32622967016,18281.755707054523,32798.79556979097,33150.062791966775,33640.01374070716,46807.48411835231
2024-10-01,32877.136262808606,18140.382791856824,32784.121793834754,32946.73170040286,33751.92526337936,46830.82595825632
2024-10-02,32891.01310271126,18225.920851508534,32840.33303868697,33175.90126948878,33842.928256796826,46973.178887567585
2024-10-03,32830.87893238499,18395.055297966814,33177.03632396321,33462.61994286636,34178.1179117662,47436.933571091606
2024-10-04,33129.22560192546,18685.81302099253,33511.84575711147,34176.08496835819,34520.7489177639,48070.9434040214
2024-10-05,33129.22560192546,18685.81302099253,33511.84575711147,34176.08496835819,34520.7489177639,48070.9434040214
2024-10-06,33129.22560192546,18685.81302099253,33511.84575711147,34176.08496835819,34520.7489177639,48070.9434040214
2024-10-07,32829.72222970608,18623.14211605655,33502.25778030911,33914.48975158283,34517.95548037775,47933.197514283165
2024-10-08,33140.20709288647,18895.24258218285,33725.25197706881,34574.48579127295,34601.142226002594,48391.22593354294
2024-10-09,33369.75869098618,19071.598989906528,33901.701923385786,34893.26447439091,34773.410236733165,48642.28456149041
2024-10-10,33311.35957467829,19021.199472952776,33898.09660054466,34672.228354827945,34779.404799013384,48528.42986908203
2024-10-11,33510.83690312617,19084.296890026864,34087.42238102437,34341.73036383425,35073.548825225575,48425.69937559679
2024-10-12,33510.83690312617,19084.296890026864,34087.42238102437,34341.73036383425,35073.548825225575,48425.69937559679
2024-10-13,33510.83690312617,19084.296890026864,34087.42238102437,34341.73036383425,35073.548825225575,48425.69937559679
2024-10-14,33784.90000089807,19141.959210467732,34053.82792452756,34319.02400072484,34951.76370264133,48271.18501658032
2024-10-15,33522.39674542663,18972.67174166421,33958.3233082679,33951.99001490163,34796.72460434794,48084.41693048032
2024-10-16,33668.10176828229,19092.99083248709,34190.42266091945,34170.20980426579,35103.957449242254,48415.67717249608
2024-10-17,33670.997117223924,19029.816112771376,34135.23569060968,34005.68339268404,35052.08335971268,48295.001675099455
2024-10-18,33800.50830257475,19084.012421145286,34316.17753703687,34364.77056014086,35225.71022822942,48771.75525357343
2024-10-19,33800.50830257475,19084.012421145286,34313.67540579496,34364.77056014086,35223.0997102635,48768.18601624914
2024-10-20,33800.50830257475,19084.012421145286,34342.197260849134,34364.77056014086,35252.85706822815,48808.87183956318
2024-10-21,33745.00094296415,19021.63042649774,34217.980272543144,34183.22320453543,35071.29842936039,48574.257795992315
2024-10-22,33727.0756436853,19252.831877833636,34727.163360608356,34544.71227505188,35630.27851111891,49252.46320755807
2024-10-23,33418.90059361839,19076.91261075683,34376.42074323348,34166.359277442345,35367.56085912911,48702.187968954466
2024-10-24,33491.17295758459,19271.069316369038,34858.54354509383,35016.602421910684,35756.35194444612,49807.66110701621
2024-10-25,33479.60952303977,19203.96182424059,34697.812999521484,35018.976022607225,35555.126610697094,49682.27741916551
2024-10-26,33479.60952303977,19203.96182424059,34714.69536523671,35018.976022607225,35572.74028270137,49706.35975698356
2024-10-27,33479.60952303977,19203.96182424059,34756.17109913906,35018.976022607225,35616.01265254669,49765.52401464373
2024-10-28,33583.10926709235,19310.241046840558,35002.31985960021,35226.26590998125,35912.16772724081,50128.985495770095
